payment_id,invoice_id,customer_id,payment_date,amount_paid,payment_type,days_late
6240,INV-004997,66.0,2026-02-26,44590.18,invoice_payment,42.0
6450,INV-005882,29.0,2026-02-26,40266.78,invoice_payment,10.0
6420,INV-003307,139.0,2026-02-26,12872.59,invoice_payment,28.0
6012,INV-004816,9.0,2026-02-26,6171.47,invoice_payment,16.0
6059,INV-004745,113.0,2026-02-26,43907.74,invoice_payment,42.0
6440,INV-003747,1.0,2026-02-26,7174.95,invoice_payment,11.0
5214,INV-006705,130.0,2026-02-26,10366.18,invoice_payment,82.0
6677,INV-002160,20.0,2026-02-27,49429.13,invoice_payment,7.0
6060,INV-002154,2.0,2026-02-27,46589.75,invoice_payment,13.0
6066,INV-002903,1.0,2026-02-27,98821.0,invoice_payment,12.0
6211,INV-001108,47.0,2026-02-27,143263.97,invoice_payment,30.0
6102,INV-003828,43.0,2026-02-27,46686.33,invoice_payment,39.0
5522,INV-005961,105.0,2026-02-27,46036.83,invoice_payment,59.0
6064,INV-003167,19.0,2026-02-27,109739.89,invoice_payment,12.0
6661,INV-003691,14.0,2026-02-27,136967.31,invoice_payment,8.0
5610,INV-005089,101.0,2026-02-27,42791.75,invoice_payment,80.0
6629,INV-007584,17.0,2026-02-27,432950.58,invoice_payment,10.0
6360,INV-000623,5.0,2026-02-27,14920.07,invoice_payment,18.0
5853,INV-004957,42.0,2026-02-27,34321.4,invoice_payment,29.0
6015,INV-005150,68.0,2026-02-28,27410.01,invoice_payment,62.0
6216,INV-007433,49.0,2026-02-28,39415.04,invoice_payment,30.0
6209,INV-004394,133.0,2026-02-28,5250.65,invoice_payment,46.0
6230,INV-007378,128.0,2026-02-28,26174.08,invoice_payment,29.0
6480,INV-000386,11.0,2026-02-28,37987.3,invoice_payment,9.0
6392,INV-003909,61.0,2026-02-28,44328.07,invoice_payment,31.0
6444,INV-003474,24.0,2026-02-28,21516.4,invoice_payment,13.0
5787,INV-004337,42.0,2026-02-28,44313.25,invoice_payment,64.0
6412,INV-005215,136.0,2026-02-28,457624.49,invoice_payment,16.0
5724,INV-000389,112.0,2026-03-01,32612.19,invoice_payment,72.0
5746,INV-007647,105.0,2026-03-01,65884.35,invoice_payment,85.0
6561,INV-005183,36.0,2026-03-01,106592.76,invoice_payment,18.0
6226,INV-003899,39.0,2026-03-01,273532.88,invoice_payment,31.0
6575,INV-002601,30.0,2026-03-01,254273.38,invoice_payment,17.0
6484,INV-000920,6.0,2026-03-01,92689.47,invoice_payment,10.0
6524,INV-007787,11.0,2026-03-01,40950.96,invoice_payment,7.0
5421,INV-000753,106.0,2026-03-01,116935.7,invoice_payment,69.0
5991,INV-005313,5.0,2026-03-01,48994.75,invoice_payment,21.0
5688,INV-007742,138.0,2026-03-01,41783.51,invoice_payment,45.0
6435,INV-002806,1.0,2026-03-01,13077.26,invoice_payment,14.0
5360,INV-007567,130.0,2026-03-01,36867.72,invoice_payment,104.0
5925,INV-001716,131.0,2026-03-01,44968.55,invoice_payment,56.0
6274,INV-005701,51.0,2026-03-01,449541.68,invoice_payment,27.0
8144,,,2026-03-02,138275.94,credit_memo,
6212,INV-003867,147.0,2026-03-02,32615.48,invoice_payment,33.0
6040,INV-005320,125.0,2026-03-02,15877.99,invoice_payment,62.0
6326,INV-004544,132.0,2026-03-02,13701.46,invoice_payment,38.0
5884,INV-007885,44.0,2026-03-02,137960.62,invoice_payment,30.0
6506,INV-003616,14.0,2026-03-02,39762.59,invoice_payment,9.0
5492,INV-004121,70.0,2026-03-02,45504.73,invoice_payment,64.0
6526,INV-001830,20.0,2026-03-02,9362.81,invoice_payment,7.0
6143,INV-000735,105.0,2026-03-02,45079.63,invoice_payment,53.0
6140,INV-004639,127.0,2026-03-02,34893.57,invoice_payment,39.0
6493,INV-002248,3.0,2026-03-02,27867.08,invoice_payment,10.0
6490,INV-004183,4.0,2026-03-02,15484.64,invoice_payment,11.0
5671,INV-006237,69.0,2026-03-02,45616.12,invoice_payment,77.0
5902,INV-001035,91.0,2026-03-03,96380.98,invoice_payment,59.0
8072,,,2026-03-03,92016.46,interest_income,
6153,INV-007823,105.0,2026-03-03,147145.71,invoice_payment,53.0
6130,INV-007854,3.0,2026-03-03,21695.14,invoice_payment,10.0
6460,INV-002157,6.0,2026-03-03,34691.6,invoice_payment,14.0
6161,INV-006629,64.0,2026-03-03,45382.64,invoice_payment,52.0
6324,INV-005258,49.0,2026-03-03,48688.77,invoice_payment,39.0
5987,INV-001259,107.0,2026-03-03,18158.68,invoice_payment,68.0
8079,,,2026-03-03,3179.33,tax_refund,
5950,INV-000858,84.0,2026-03-03,334736.19,invoice_payment,56.0
6101,INV-004496,128.0,2026-03-03,40065.61,invoice_payment,43.0
6183,INV-007784,140.0,2026-03-03,42227.67,invoice_payment,51.0
6103,INV-000081,75.0,2026-03-03,33851.64,invoice_payment,58.0
6513,INV-000643,2.0,2026-03-04,36221.25,invoice_payment,11.0
6055,INV-001729,43.0,2026-03-04,15722.95,invoice_payment,48.0
6218,INV-004521,139.0,2026-03-04,38430.9,invoice_payment,34.0
6114,INV-002064,47.0,2026-03-04,32061.54,invoice_payment,43.0
6389,INV-005078,39.0,2026-03-04,31102.19,invoice_payment,21.0
5734,INV-006440,130.0,2026-03-04,36810.12,invoice_payment,74.0
5875,INV-001369,70.0,2026-03-04,451426.2,invoice_payment,77.0
6472,INV-003478,13.0,2026-03-04,44526.98,invoice_payment,15.0
6181,INV-001509,110.0,2026-03-04,17374.06,invoice_payment,52.0
6442,INV-006681,143.0,2026-03-05,20114.28,invoice_payment,18.0
6451,INV-007034,57.0,2026-03-05,48963.98,invoice_payment,32.0
6407,INV-002245,40.0,2026-03-05,13407.55,invoice_payment,21.0
6505,INV-002268,12.0,2026-03-05,27504.16,invoice_payment,12.0
6303,INV-006679,61.0,2026-03-05,8422.63,invoice_payment,28.0
6208,INV-003165,127.0,2026-03-05,8763.24,invoice_payment,51.0
5759,INV-006297,105.0,2026-03-05,16396.58,invoice_payment,73.0
5500,INV-006041,71.0,2026-03-05,7564.21,invoice_payment,66.0
5747,INV-005618,127.0,2026-03-05,32045.98,invoice_payment,44.0
6048,INV-003556,114.0,2026-03-05,98682.94,invoice_payment,50.0
5744,INV-006749,106.0,2026-03-05,20041.34,invoice_payment,74.0
6119,INV-004852,106.0,2026-03-05,37844.9,invoice_payment,58.0
5966,INV-004699,68.0,2026-03-05,27643.92,invoice_payment,56.0
6275,INV-003205,127.0,2026-03-06,38628.6,invoice_payment,32.0
5558,INV-002343,68.0,2026-03-06,17251.14,invoice_payment,62.0
6269,INV-002120,38.0,2026-03-06,46696.99,invoice_payment,32.0
6072,INV-000080,127.0,2026-03-06,27602.98,invoice_payment,48.0
6005,INV-005666,128.0,2026-03-06,113922.04,invoice_payment,54.0
6475,INV-002083,5.0,2026-03-06,5409.95,invoice_payment,16.0
5827,INV-000916,105.0,2026-03-06,32130.18,invoice_payment,68.0
6532,INV-007575,7.0,2026-03-06,96097.42,invoice_payment,11.0
8116,,,2026-03-06,24283.8,interest_income,
6163,INV-005571,128.0,2026-03-06,5021.7,invoice_payment,40.0
6578,INV-003467,20.0,2026-03-06,113482.13,invoice_payment,7.0
5926,INV-002862,133.0,2026-03-06,89496.04,invoice_payment,30.0
6034,INV-005709,69.0,2026-03-06,31040.6,invoice_payment,52.0
8035,,,2026-03-06,37584.02,credit_memo,
6185,INV-007530,132.0,2026-03-07,323622.95,invoice_payment,40.0
6337,INV-003967,38.0,2026-03-07,43462.41,invoice_payment,27.0
6328,INV-005629,42.0,2026-03-07,25690.81,invoice_payment,43.0
6495,INV-005397,49.0,2026-03-07,89854.74,invoice_payment,30.0
6273,INV-005555,64.0,2026-03-07,29957.08,invoice_payment,33.0
5400,INV-003462,71.0,2026-03-07,7802.04,invoice_payment,76.0
5760,INV-001799,121.0,2026-03-07,67278.97,invoice_payment,45.0
6134,INV-005462,76.0,2026-03-07,5466.66,invoice_payment,44.0
6080,INV-001157,113.0,2026-03-07,40575.54,invoice_payment,63.0
6091,INV-003131,105.0,2026-03-07,72808.78,invoice_payment,63.0
5683,INV-007600,70.0,2026-03-07,5092.13,invoice_payment,81.0
6714,INV-002651,26.0,2026-03-07,46367.47,invoice_payment,11.0
5824,INV-007591,127.0,2026-03-08,18335.81,invoice_payment,40.0
5684,INV-004231,138.0,2026-03-08,41284.8,invoice_payment,52.0
6141,INV-007987,132.0,2026-03-08,17582.7,invoice_payment,44.0
5490,INV-001651,95.0,2026-03-08,357912.71,invoice_payment,70.0
5899,INV-003846,38.0,2026-03-08,8172.23,invoice_payment,34.0
6589,INV-002883,4.0,2026-03-08,40619.35,invoice_payment,9.0
5845,INV-004641,38.0,2026-03-08,36021.85,invoice_payment,39.0
6244,INV-000039,127.0,2026-03-08,17362.93,invoice_payment,51.0
6184,INV-004049,128.0,2026-03-08,18675.87,invoice_payment,41.0
8148,,,2026-03-08,166855.34,tax_refund,
5195,INV-000751,70.0,2026-03-09,26854.11,invoice_payment,94.0
6150,INV-007151,2.0,2026-03-09,40910.86,invoice_payment,15.0
5784,INV-001645,105.0,2026-03-09,42863.74,invoice_payment,74.0
5618,INV-005775,109.0,2026-03-09,34800.51,invoice_payment,90.0
8094,,,2026-03-09,23778.91,credit_memo,
6017,INV-007131,69.0,2026-03-09,24475.11,invoice_payment,56.0
5817,INV-004050,120.0,2026-03-09,24821.76,invoice_payment,41.0
6304,INV-003553,57.0,2026-03-09,42392.36,invoice_payment,32.0
5848,INV-001097,130.0,2026-03-09,28406.07,invoice_payment,69.0
6394,INV-004916,39.0,2026-03-09,30799.66,invoice_payment,40.0
6294,INV-005927,121.0,2026-03-09,20485.15,invoice_payment,48.0
5602,INV-004569,88.0,2026-03-09,33136.84,invoice_payment,61.0
6478,INV-001088,5.0,2026-03-09,38762.23,invoice_payment,19.0
6551,INV-006105,1.0,2026-03-09,133602.91,invoice_payment,12.0
6703,INV-000137,9.0,2026-03-09,40081.3,invoice_payment,14.0
6162,INV-000103,1.0,2026-03-09,33931.65,invoice_payment,13.0
6182,INV-005478,132.0,2026-03-09,37623.79,invoice_payment,57.0
6179,INV-007470,75.0,2026-03-09,22391.92,invoice_payment,57.0
6027,INV-003072,109.0,2026-03-09,65593.66,invoice_payment,70.0
6616,INV-000107,23.0,2026-03-10,23114.75,invoice_payment,8.0
6122,INV-000548,127.0,2026-03-10,12531.07,invoice_payment,48.0
6767,INV-007574,33.0,2026-03-10,14632.2,invoice_payment,10.0
6498,INV-006156,39.0,2026-03-10,33240.76,invoice_payment,33.0
6131,INV-006274,111.0,2026-03-10,18501.22,invoice_payment,47.0
6225,INV-002123,44.0,2026-03-10,7584.58,invoice_payment,40.0
6049,INV-006534,127.0,2026-03-10,15893.0,invoice_payment,55.0
5916,INV-003688,128.0,2026-03-10,15937.84,invoice_payment,35.0
5407,INV-003895,106.0,2026-03-10,31092.54,invoice_payment,79.0
6349,INV-000124,107.0,2026-03-11,40790.38,invoice_payment,46.0
6108,INV-007261,77.0,2026-03-11,21864.89,invoice_payment,51.0
6094,INV-007565,72.0,2026-03-11,42393.94,invoice_payment,51.0
6214,INV-006101,4.0,2026-03-11,48132.91,invoice_payment,11.0
5472,INV-002938,101.0,2026-03-11,8756.12,invoice_payment,74.0
5857,INV-001720,132.0,2026-03-11,25593.43,invoice_payment,71.0
6662,INV-007969,22.0,2026-03-11,26311.03,invoice_payment,5.0
6193,INV-003037,54.0,2026-03-11,17633.84,invoice_payment,43.0
6167,INV-003606,7.0,2026-03-11,49687.87,invoice_payment,15.0
6777,INV-006860,1.0,2026-03-11,7508.08,invoice_payment,10.0
6722,INV-007544,15.0,2026-03-11,144587.74,invoice_payment,14.0
6332,INV-004848,63.0,2026-03-11,28997.75,invoice_payment,32.0
6139,INV-006524,68.0,2026-03-11,107526.18,invoice_payment,48.0
6333,INV-000485,134.0,2026-03-11,42791.07,invoice_payment,31.0
5682,INV-007763,135.0,2026-03-11,369898.87,invoice_payment,55.0
5668,INV-001752,74.0,2026-03-12,24597.73,invoice_payment,88.0
8080,,,2026-03-12,47495.89,credit_memo,
5719,INV-000921,69.0,2026-03-12,46916.55,invoice_payment,54.0
6156,INV-004212,3.0,2026-03-12,49889.65,invoice_payment,17.0
6236,INV-003497,127.0,2026-03-12,21167.46,invoice_payment,56.0
6410,INV-006247,51.0,2026-03-12,363791.85,invoice_payment,28.0
5656,INV-007523,73.0,2026-03-12,18413.29,invoice_payment,89.0
6310,INV-006100,133.0,2026-03-12,137205.37,invoice_payment,35.0
6818,INV-007520,11.0,2026-03-12,12297.79,invoice_payment,8.0
6115,INV-006427,105.0,2026-03-12,30001.89,invoice_payment,51.0
6283,INV-004724,140.0,2026-03-12,46457.36,invoice_payment,37.0
6354,INV-001350,59.0,2026-03-13,33429.87,invoice_payment,47.0
6092,INV-001073,39.0,2026-03-13,7491.19,invoice_payment,24.0
8054,,,2026-03-13,33594.98,insurance_recovery,
5706,INV-005410,69.0,2026-03-13,8235.57,invoice_payment,55.0
5964,INV-000844,130.0,2026-03-13,45897.19,invoice_payment,80.0
6268,INV-005724,41.0,2026-03-13,19209.08,invoice_payment,39.0
6254,INV-006863,1.0,2026-03-13,46927.42,invoice_payment,11.0
6638,INV-003559,4.0,2026-03-13,43157.78,invoice_payment,8.0
6637,INV-000840,20.0,2026-03-13,20447.4,invoice_payment,8.0
6482,INV-005401,136.0,2026-03-14,25207.58,invoice_payment,23.0
6843,INV-006028,10.0,2026-03-14,11869.82,invoice_payment,8.0
6783,INV-007235,18.0,2026-03-14,12494.27,invoice_payment,13.0
6494,INV-007790,55.0,2026-03-14,39145.48,invoice_payment,37.0
6569,INV-001975,133.0,2026-03-14,105177.93,invoice_payment,30.0
6660,INV-002600,40.0,2026-03-14,46078.64,invoice_payment,23.0
6606,INV-001708,19.0,2026-03-14,14507.83,invoice_payment,13.0
6391,INV-006767,93.0,2026-03-14,46338.28,invoice_payment,45.0
6829,INV-007047,11.0,2026-03-14,303307.79,invoice_payment,8.0
6138,INV-000117,45.0,2026-03-14,23575.71,invoice_payment,51.0
6260,INV-000706,1.0,2026-03-14,5644.89,invoice_payment,11.0
5948,INV-000439,103.0,2026-03-14,9292.97,invoice_payment,67.0
5704,INV-004046,106.0,2026-03-14,70412.23,invoice_payment,57.0
5652,INV-000652,68.0,2026-03-14,14068.78,invoice_payment,91.0
6335,INV-004354,134.0,2026-03-14,47549.46,invoice_payment,34.0
5981,INV-004964,76.0,2026-03-14,41725.74,invoice_payment,34.0
6253,INV-004712,36.0,2026-03-15,326538.39,invoice_payment,13.0
6088,INV-002275,71.0,2026-03-15,9608.03,invoice_payment,56.0
6187,INV-007729,121.0,2026-03-15,36713.7,invoice_payment,47.0
6361,INV-000276,68.0,2026-03-15,311669.72,invoice_payment,34.0
6158,INV-000181,114.0,2026-03-15,6322.75,invoice_payment,50.0
6734,INV-007333,35.0,2026-03-15,18872.48,invoice_payment,18.0
6603,INV-000171,1.0,2026-03-15,14038.66,invoice_payment,14.0
5401,INV-006132,135.0,2026-03-15,427943.53,invoice_payment,84.0
6235,INV-002640,49.0,2026-03-15,9132.5,invoice_payment,44.0
6292,INV-002524,133.0,2026-03-15,15105.59,invoice_payment,39.0
6004,INV-002738,127.0,2026-03-15,34586.21,invoice_payment,33.0
6258,INV-003443,110.0,2026-03-15,15215.94,invoice_payment,43.0
5608,INV-002233,131.0,2026-03-15,261395.25,invoice_payment,67.0
6120,INV-004495,46.0,2026-03-15,32544.92,invoice_payment,53.0
6282,INV-002510,7.0,2026-03-15,117562.78,invoice_payment,10.0
6545,INV-005705,71.0,2026-03-15,18060.12,invoice_payment,18.0
6350,INV-004208,38.0,2026-03-15,6242.14,invoice_payment,35.0
6570,INV-001018,5.0,2026-03-16,35269.0,invoice_payment,17.0
5630,INV-006283,129.0,2026-03-16,14979.82,invoice_payment,66.0
6280,INV-001156,124.0,2026-03-16,391580.72,invoice_payment,41.0
5772,INV-004972,74.0,2026-03-16,15991.47,invoice_payment,82.0
6610,INV-001066,129.0,2026-03-16,12060.62,invoice_payment,30.0
5962,INV-004862,69.0,2026-03-16,7508.07,invoice_payment,68.0
5906,INV-000752,76.0,2026-03-16,11601.28,invoice_payment,42.0
6219,INV-002627,80.0,2026-03-16,372160.97,invoice_payment,46.0
6165,INV-006396,103.0,2026-03-16,45016.4,invoice_payment,50.0
8117,,,2026-03-16,4869.26,credit_memo,
6426,INV-001952,76.0,2026-03-16,39249.98,invoice_payment,31.0
6277,INV-007944,107.0,2026-03-16,35995.4,invoice_payment,57.0
6838,INV-004607,2.0,2026-03-16,281242.15,invoice_payment,10.0
6370,INV-004346,133.0,2026-03-16,41364.03,invoice_payment,34.0
5999,INV-004874,45.0,2026-03-16,18304.22,invoice_payment,35.0
6008,INV-003055,83.0,2026-03-16,24308.27,invoice_payment,64.0
6237,INV-005090,102.0,2026-03-16,11636.37,invoice_payment,60.0
6642,INV-003750,2.0,2026-03-16,39862.17,invoice_payment,11.0
6290,INV-003009,93.0,2026-03-16,36485.89,invoice_payment,55.0
6691,INV-002718,23.0,2026-03-17,20379.09,invoice_payment,8.0
6272,INV-000424,76.0,2026-03-17,37653.22,invoice_payment,43.0
5786,INV-004945,105.0,2026-03-17,33677.45,invoice_payment,51.0
5862,INV-004696,102.0,2026-03-17,17488.96,invoice_payment,76.0
6009,INV-004672,105.0,2026-03-17,32099.01,invoice_payment,65.0
6462,INV-003439,44.0,2026-03-17,24107.53,invoice_payment,28.0
6189,INV-004304,78.0,2026-03-17,42308.64,invoice_payment,49.0
8176,,,2026-03-17,105637.84,insurance_recovery,
6099,INV-001829,128.0,2026-03-17,10881.42,invoice_payment,57.0
5985,INV-005141,89.0,2026-03-17,30491.3,invoice_payment,67.0
8182,,,2026-03-17,2737.68,interest_income,
6312,INV-006807,26.0,2026-03-17,17648.6,invoice_payment,9.0
6367,INV-006139,91.0,2026-03-17,9100.95,invoice_payment,50.0
6579,INV-006026,111.0,2026-03-17,6356.64,invoice_payment,33.0
6831,INV-007379,2.0,2026-03-17,49798.97,invoice_payment,11.0
6348,INV-007343,81.0,2026-03-17,49236.84,invoice_payment,37.0
6020,INV-003677,68.0,2026-03-18,106638.92,invoice_payment,65.0
6772,INV-000427,136.0,2026-03-18,36847.46,invoice_payment,18.0
8146,,,2026-03-18,23871.51,rebate,
6086,INV-003881,129.0,2026-03-18,13756.82,invoice_payment,59.0
6035,INV-007043,137.0,2026-03-18,21929.44,invoice_payment,34.0
6318,INV-001151,3.0,2026-03-18,38977.72,invoice_payment,10.0
6075,INV-000285,89.0,2026-03-18,11704.99,invoice_payment,75.0
6890,INV-007234,27.0,2026-03-19,44820.23,invoice_payment,9.0
6615,INV-000509,48.0,2026-03-19,16040.85,invoice_payment,32.0
6384,INV-005794,127.0,2026-03-19,45188.9,invoice_payment,36.0
6013,INV-001603,133.0,2026-03-19,53940.95,invoice_payment,37.0
6611,INV-002906,39.0,2026-03-19,17787.33,invoice_payment,33.0
5968,INV-002255,105.0,2026-03-19,38036.73,invoice_payment,70.0
6359,INV-006455,80.0,2026-03-19,48762.88,invoice_payment,38.0
6249,INV-005626,3.0,2026-03-19,14597.94,invoice_payment,17.0
6679,INV-002033,1.0,2026-03-19,35530.86,invoice_payment,12.0
6590,INV-004537,39.0,2026-03-19,59457.45,invoice_payment,34.0
6467,INV-003922,115.0,2026-03-19,100766.02,invoice_payment,45.0
6857,INV-002140,9.0,2026-03-20,107184.66,invoice_payment,13.0
5866,INV-007233,127.0,2026-03-20,43239.16,invoice_payment,49.0
6365,INV-005805,111.0,2026-03-20,36137.54,invoice_payment,39.0
6496,INV-002229,41.0,2026-03-20,36273.54,invoice_payment,43.0
6029,INV-006200,115.0,2026-03-20,119558.63,invoice_payment,81.0
5989,INV-001781,68.0,2026-03-20,43757.88,invoice_payment,70.0
8154,,,2026-03-20,18543.07,interest_income,
5867,INV-005325,70.0,2026-03-20,48451.94,invoice_payment,79.0
6074,INV-004309,91.0,2026-03-20,46781.43,invoice_payment,62.0
6380,INV-000481,107.0,2026-03-20,32450.33,invoice_payment,52.0
6159,INV-007670,68.0,2026-03-20,15285.58,invoice_payment,55.0
8004,,,2026-03-20,25010.93,rebate,
6321,INV-005919,69.0,2026-03-20,12492.54,invoice_payment,41.0
6402,INV-004029,127.0,2026-03-21,52086.15,invoice_payment,37.0
6849,INV-005093,8.0,2026-03-21,139219.39,invoice_payment,15.0
6281,INV-004473,144.0,2026-03-21,114111.18,invoice_payment,46.0
6535,INV-003379,50.0,2026-03-21,15993.06,invoice_payment,41.0
6477,INV-004165,115.0,2026-03-21,43352.78,invoice_payment,46.0
5861,INV-004582,85.0,2026-03-21,6944.13,invoice_payment,51.0
6754,INV-003262,12.0,2026-03-21,6090.16,invoice_payment,8.0
6489,INV-007109,38.0,2026-03-21,29155.18,invoice_payment,45.0
6845,INV-000658,13.0,2026-03-21,33139.86,invoice_payment,15.0
6298,INV-000900,111.0,2026-03-21,7740.75,invoice_payment,45.0
6095,INV-001953,70.0,2026-03-21,29571.11,invoice_payment,76.0
6559,INV-002132,87.0,2026-03-21,13634.94,invoice_payment,38.0
6197,INV-006144,106.0,2026-03-22,41904.57,invoice_payment,54.0
6666,INV-005066,1.0,2026-03-22,5588.39,invoice_payment,15.0
6542,INV-003645,55.0,2026-03-22,14704.84,invoice_payment,26.0
6097,INV-006071,90.0,2026-03-22,11195.88,invoice_payment,62.0
6439,INV-007286,55.0,2026-03-22,68202.35,invoice_payment,35.0
5947,INV-001873,115.0,2026-03-22,21576.85,invoice_payment,75.0
6401,INV-001164,69.0,2026-03-22,6398.07,invoice_payment,38.0
6514,INV-000143,40.0,2026-03-22,27314.41,invoice_payment,29.0
6313,INV-007765,1.0,2026-03-22,47277.53,invoice_payment,14.0
6446,INV-005869,129.0,2026-03-22,12188.4,invoice_payment,50.0
6071,INV-000180,69.0,2026-03-22,38090.76,invoice_payment,64.0
5636,INV-002325,130.0,2026-03-22,32578.49,invoice_payment,71.0
6395,INV-004543,69.0,2026-03-22,18541.87,invoice_payment,53.0
6329,INV-003860,3.0,2026-03-22,7104.2,invoice_payment,13.0
6355,INV-005879,24.0,2026-03-23,28478.75,invoice_payment,12.0
6339,INV-002890,30.0,2026-03-23,42108.42,invoice_payment,13.0
6485,INV-000047,47.0,2026-03-23,62887.97,invoice_payment,32.0
6302,INV-006593,43.0,2026-03-23,41645.53,invoice_payment,46.0
6476,INV-003745,39.0,2026-03-23,9722.04,invoice_payment,33.0
6434,INV-002821,127.0,2026-03-23,12027.42,invoice_payment,36.0
5807,INV-004943,82.0,2026-03-23,43732.62,invoice_payment,86.0
6227,INV-000882,106.0,2026-03-23,135184.59,invoice_payment,67.0
6073,INV-002766,69.0,2026-03-23,95185.87,invoice_payment,65.0
6356,INV-003005,4.0,2026-03-23,28174.45,invoice_payment,12.0
6623,INV-001492,38.0,2026-03-23,59488.42,invoice_payment,35.0
6784,INV-004443,28.0,2026-03-23,12551.99,invoice_payment,7.0
6700,INV-003132,1.0,2026-03-23,43368.01,invoice_payment,13.0
6229,INV-005737,45.0,2026-03-23,41674.13,invoice_payment,52.0
6651,INV-001749,45.0,2026-03-23,40123.43,invoice_payment,32.0
6121,INV-004560,105.0,2026-03-24,24545.82,invoice_payment,62.0
6835,INV-004599,5.0,2026-03-24,44420.94,invoice_payment,18.0
6270,INV-007042,127.0,2026-03-24,495159.14,invoice_payment,50.0
6529,INV-001197,54.0,2026-03-24,39669.7,invoice_payment,44.0
6487,INV-006913,128.0,2026-03-24,6373.33,invoice_payment,48.0
6516,INV-004737,137.0,2026-03-24,40254.6,invoice_payment,45.0
6043,INV-007078,106.0,2026-03-24,30551.04,invoice_payment,69.0
6148,INV-005034,81.0,2026-03-24,7227.93,invoice_payment,60.0
6111,INV-002253,117.0,2026-03-24,16272.88,invoice_payment,63.0
6386,INV-005872,107.0,2026-03-24,34152.34,invoice_payment,56.0
6724,INV-001038,16.0,2026-03-24,136355.68,invoice_payment,12.0
6720,INV-002168,44.0,2026-03-24,31488.97,invoice_payment,27.0
6068,INV-007757,105.0,2026-03-24,37163.91,invoice_payment,67.0
8134,,,2026-03-24,56940.4,insurance_recovery,
6751,INV-000995,32.0,2026-03-24,29581.14,invoice_payment,11.0
5742,INV-007799,69.0,2026-03-24,400339.74,invoice_payment,63.0
6246,INV-006130,127.0,2026-03-25,257864.44,invoice_payment,53.0
5928,INV-005187,41.0,2026-03-25,28039.8,invoice_payment,49.0
6429,INV-004698,87.0,2026-03-25,10818.34,invoice_payment,39.0
6438,INV-001136,139.0,2026-03-25,146219.59,invoice_payment,53.0
6762,INV-006491,28.0,2026-03-25,40925.25,invoice_payment,11.0
6089,INV-005361,39.0,2026-03-25,8895.17,invoice_payment,36.0
5614,INV-003737,109.0,2026-03-25,16663.6,invoice_payment,76.0
6053,INV-002861,71.0,2026-03-25,348772.13,invoice_payment,70.0
6381,INV-002494,128.0,2026-03-25,41861.24,invoice_payment,57.0
6374,INV-005743,79.0,2026-03-25,27069.9,invoice_payment,42.0
6763,INV-001980,1.0,2026-03-25,131479.2,invoice_payment,11.0
6970,INV-001382,6.0,2026-03-26,6099.21,invoice_payment,10.0
6731,INV-000852,36.0,2026-03-26,40909.91,invoice_payment,14.0
5790,INV-005946,46.0,2026-03-26,34961.2,invoice_payment,60.0
6809,INV-007555,10.0,2026-03-26,423716.62,invoice_payment,7.0
6414,INV-003173,79.0,2026-03-26,145025.12,invoice_payment,42.0
6423,INV-006547,17.0,2026-03-26,16858.81,invoice_payment,11.0
5774,INV-006727,70.0,2026-03-26,19150.32,invoice_payment,62.0
6645,INV-005976,45.0,2026-03-26,9472.56,invoice_payment,36.0
6790,INV-007804,16.0,2026-03-26,20754.74,invoice_payment,9.0
6473,INV-004349,131.0,2026-03-26,18006.53,invoice_payment,51.0
6483,INV-002719,44.0,2026-03-26,19607.0,invoice_payment,35.0
6113,INV-004416,51.0,2026-03-26,41772.43,invoice_payment,35.0
6112,INV-002533,112.0,2026-03-26,40742.63,invoice_payment,65.0
5967,INV-000009,127.0,2026-03-26,60077.8,invoice_payment,47.0
5609,INV-004977,112.0,2026-03-26,33455.5,invoice_payment,77.0
6320,INV-006637,71.0,2026-03-26,83728.62,invoice_payment,63.0
6104,INV-007978,38.0,2026-03-26,80767.86,invoice_payment,36.0
6775,INV-001753,3.0,2026-03-26,38368.28,invoice_payment,11.0
8074,,,2026-03-26,13648.32,interest_income,
5908,INV-000333,122.0,2026-03-26,42322.76,invoice_payment,52.0
6351,INV-007458,13.0,2026-03-27,8717.78,invoice_payment,17.0
6776,INV-002181,38.0,2026-03-27,32517.11,invoice_payment,27.0
8188,,,2026-03-27,97027.83,rebate,
6154,INV-001178,116.0,2026-03-27,15903.2,invoice_payment,62.0
6368,INV-000829,130.0,2026-03-27,43812.03,invoice_payment,60.0
6276,INV-000172,106.0,2026-03-27,113643.02,invoice_payment,68.0
6522,INV-007803,51.0,2026-03-27,12525.5,invoice_payment,33.0
5892,INV-003565,89.0,2026-03-27,28898.06,invoice_payment,54.0
6697,INV-000480,5.0,2026-03-27,33873.44,invoice_payment,18.0
6503,INV-003955,41.0,2026-03-27,43258.61,invoice_payment,34.0
6419,INV-003622,42.0,2026-03-27,317127.01,invoice_payment,57.0
6415,INV-004197,145.0,2026-03-27,31774.79,invoice_payment,43.0
6707,INV-000653,134.0,2026-03-27,110319.22,invoice_payment,32.0
6398,INV-003424,2.0,2026-03-27,10602.42,invoice_payment,13.0
6393,INV-001588,74.0,2026-03-27,49288.7,invoice_payment,58.0
6319,INV-000067,5.0,2026-03-27,21615.37,invoice_payment,19.0
6082,INV-004315,70.0,2026-03-28,331871.75,invoice_payment,84.0
5600,INV-006914,130.0,2026-03-28,39389.04,invoice_payment,110.0
