invoice_id,customer_id,invoice_date,due_date,amount_usd,payment_terms_days,status
HIST-004116,CUS-0009,2026-05-28,2026-06-27,30078.24,30,paid
HIST-004117,CUS-0148,2026-03-12,2026-04-26,23351.06,45,paid
HIST-004118,CUS-0054,2025-03-23,2025-04-22,42586.68,30,paid
HIST-004119,CUS-0064,2025-09-20,2025-10-05,29140.73,15,paid
HIST-004120,CUS-0070,2025-09-20,2025-11-04,25996.57,45,paid
HIST-004121,CUS-0077,2026-05-16,2026-07-15,59148.7,60,paid
HIST-004122,CUS-0044,2025-06-02,2025-07-02,47809.88,30,paid
HIST-004123,CUS-0075,2025-06-10,2025-07-10,29039.92,30,paid
HIST-004124,CUS-0032,2025-05-03,2025-06-02,57012.37,30,paid
HIST-004125,CUS-0085,2025-08-04,2025-09-03,68510.33,30,paid
HIST-004126,CUS-0060,2025-09-02,2025-11-01,56308.01,60,paid
HIST-004127,CUS-0012,2026-03-23,2026-05-07,239446.48,45,paid
HIST-004128,CUS-0065,2025-06-19,2025-08-03,9727.22,45,paid
HIST-004129,CUS-0081,2026-01-27,2026-03-13,31506.85,45,paid
HIST-004130,CUS-0021,2026-03-19,2026-04-18,17141.65,30,paid
HIST-004131,CUS-0073,2026-05-06,2026-06-05,310708.21,30,paid
HIST-004132,CUS-0022,2025-10-22,2025-11-21,61995.87,30,paid
HIST-004133,CUS-0010,2025-10-03,2025-11-02,62114.5,30,paid
HIST-004134,CUS-0046,2025-09-05,2025-10-05,51052.24,30,paid
HIST-004135,CUS-0095,2026-05-16,2026-07-15,29059.6,60,paid
HIST-004136,CUS-0117,2025-03-12,2025-04-11,36152.6,30,paid
HIST-004137,CUS-0159,2025-11-18,2025-12-18,44814.81,30,paid
HIST-004138,CUS-0051,2025-05-26,2025-07-25,42606.93,60,paid
HIST-004139,CUS-0016,2026-05-07,2026-06-21,144439.19,45,paid
HIST-004140,CUS-0019,2025-04-12,2025-05-27,60292.42,45,paid
HIST-004141,CUS-0007,2025-07-24,2025-08-23,21926.89,30,paid
HIST-004142,CUS-0083,2025-10-05,2025-12-04,108601.98,60,paid
HIST-004143,CUS-0114,2026-05-16,2026-06-15,94667.0,30,paid
HIST-004144,CUS-0127,2025-03-16,2025-04-15,82993.27,30,paid
HIST-004145,CUS-0040,2026-04-08,2026-05-08,34870.18,30,paid
HIST-004146,CUS-0027,2025-10-21,2025-12-05,79150.1,45,paid
HIST-004147,CUS-0093,2026-02-07,2026-04-08,51529.26,60,paid
HIST-004148,CUS-0038,2025-11-14,2026-01-13,123407.82,60,paid
HIST-004149,CUS-0087,2025-11-04,2025-12-19,37727.51,45,paid
HIST-004150,CUS-0132,2025-05-19,2025-06-18,26414.66,30,paid
HIST-004151,CUS-0059,2026-04-09,2026-05-09,199030.23,30,paid
HIST-004152,CUS-0113,2026-03-27,2026-04-26,33183.3,30,paid
HIST-004153,CUS-0061,2026-02-27,2026-04-13,131073.96,45,paid
HIST-004154,CUS-0073,2025-11-25,2025-12-25,4716.85,30,paid
HIST-004155,CUS-0073,2025-10-11,2025-11-25,10411.05,45,paid
HIST-004156,CUS-0046,2026-04-13,2026-05-13,142225.62,30,paid
HIST-004157,CUS-0030,2026-04-28,2026-05-13,23159.1,15,paid
HIST-004158,CUS-0059,2026-04-12,2026-05-12,59721.08,30,paid
HIST-004159,CUS-0039,2025-12-15,2026-01-14,52403.97,30,paid
HIST-004160,CUS-0008,2026-02-15,2026-03-17,60803.73,30,paid
HIST-004161,CUS-0059,2025-08-15,2025-09-14,25566.56,30,paid
HIST-004162,CUS-0138,2025-05-14,2025-06-28,61229.46,45,paid
HIST-004163,CUS-0021,2025-09-09,2025-10-24,25712.88,45,paid
HIST-004164,CUS-0061,2025-03-15,2025-04-29,19245.76,45,paid
HIST-004165,CUS-0149,2026-03-26,2026-04-10,44275.6,15,paid
HIST-004166,CUS-0030,2025-03-21,2025-05-20,37157.53,60,paid
HIST-004167,CUS-0030,2025-07-12,2025-08-11,58767.62,30,paid
HIST-004168,CUS-0023,2025-06-18,2025-07-03,115465.6,15,paid
HIST-004169,CUS-0120,2026-05-02,2026-06-01,7744.58,30,paid
HIST-004170,CUS-0050,2026-01-19,2026-02-18,14158.69,30,paid
HIST-004171,CUS-0092,2025-11-11,2026-01-10,50830.13,60,paid
HIST-004172,CUS-0093,2026-05-24,2026-06-23,259436.31,30,paid
HIST-004173,CUS-0043,2025-07-05,2025-08-04,47021.52,30,paid
HIST-004174,CUS-0129,2025-12-23,2026-02-21,73106.89,60,paid
HIST-004175,CUS-0093,2026-01-25,2026-02-24,78908.12,30,paid
HIST-004176,CUS-0037,2025-03-18,2025-05-02,42721.79,45,paid
HIST-004177,CUS-0045,2025-10-28,2025-12-12,28958.77,45,paid
HIST-004178,CUS-0061,2025-03-17,2025-05-01,40848.16,45,paid
HIST-004179,CUS-0147,2026-03-01,2026-04-15,6140.67,45,paid
HIST-004180,CUS-0090,2026-02-07,2026-03-09,108038.6,30,paid
HIST-004181,CUS-0053,2025-08-22,2025-09-21,40265.98,30,paid
HIST-004182,CUS-0007,2025-07-24,2025-08-23,45674.87,30,paid
HIST-004183,CUS-0021,2025-08-16,2025-09-30,11055.47,45,paid
HIST-004184,CUS-0036,2026-05-27,2026-06-26,59147.98,30,paid
HIST-004185,CUS-0066,2026-03-02,2026-04-01,18387.55,30,paid
HIST-004186,CUS-0101,2025-09-24,2025-10-24,5568.52,30,paid
HIST-004187,CUS-0100,2025-06-05,2025-07-20,10816.29,45,paid
HIST-004188,CUS-0037,2025-07-18,2025-08-17,86348.31,30,paid
HIST-004189,CUS-0081,2026-05-28,2026-07-12,76945.61,45,paid
HIST-004190,CUS-0066,2025-07-19,2025-08-18,26912.16,30,paid
HIST-004191,CUS-0030,2026-04-06,2026-05-21,63354.79,45,paid
HIST-004192,CUS-0037,2026-03-06,2026-04-20,92613.11,45,paid
HIST-004193,CUS-0005,2026-01-24,2026-02-23,19572.24,30,paid
HIST-004194,CUS-0140,2026-05-22,2026-06-21,273028.51,30,paid
HIST-004195,CUS-0107,2025-07-31,2025-08-30,37311.83,30,paid
HIST-004196,CUS-0009,2026-05-11,2026-06-25,55288.14,45,paid
HIST-004197,CUS-0148,2025-03-17,2025-04-16,60056.96,30,paid
HIST-004198,CUS-0095,2025-11-28,2025-12-28,24044.53,30,paid
HIST-004199,CUS-0099,2026-03-25,2026-04-09,67419.47,15,paid
HIST-004200,CUS-0159,2026-04-01,2026-05-16,22271.56,45,paid
HIST-004201,CUS-0131,2025-08-01,2025-09-15,28220.72,45,paid
HIST-004202,CUS-0099,2026-03-04,2026-05-03,40170.48,60,paid
HIST-004203,CUS-0023,2026-03-27,2026-05-11,17440.55,45,paid
HIST-004204,CUS-0112,2025-08-22,2025-09-21,25315.91,30,paid
HIST-004205,CUS-0052,2026-02-08,2026-03-10,18562.98,30,paid
HIST-004206,CUS-0044,2025-09-02,2025-10-02,13016.82,30,paid
HIST-004207,CUS-0012,2025-11-17,2025-12-02,75472.99,15,paid
HIST-004208,CUS-0081,2025-04-25,2025-05-25,68539.14,30,paid
HIST-004209,CUS-0149,2025-10-25,2025-11-09,111287.39,15,paid
HIST-004210,CUS-0149,2025-07-06,2025-08-20,46757.57,45,paid
HIST-004211,CUS-0021,2025-07-14,2025-08-13,27173.48,30,paid
HIST-004212,CUS-0046,2025-06-24,2025-07-24,57409.48,30,paid
HIST-004213,CUS-0033,2026-04-18,2026-05-18,29502.29,30,paid
HIST-004214,CUS-0116,2026-04-17,2026-05-17,42778.37,30,paid
HIST-004215,CUS-0064,2025-10-12,2025-10-27,11122.36,15,paid
HIST-004216,CUS-0009,2025-12-05,2026-02-03,126358.84,60,paid
HIST-004217,CUS-0039,2025-11-02,2025-12-17,65341.94,45,paid
HIST-004218,CUS-0140,2025-11-01,2025-12-16,64224.39,45,paid
HIST-004219,CUS-0117,2025-12-27,2026-01-26,9288.61,30,paid
HIST-004220,CUS-0107,2025-11-25,2025-12-25,41189.98,30,paid
HIST-004221,CUS-0029,2026-04-17,2026-05-17,54103.64,30,paid
HIST-004222,CUS-0050,2025-12-17,2026-02-15,7619.26,60,paid
HIST-004223,CUS-0029,2025-04-30,2025-06-14,29090.47,45,paid
HIST-004224,CUS-0006,2026-01-14,2026-02-13,28618.24,30,paid
HIST-004225,CUS-0158,2025-05-30,2025-06-29,15935.05,30,paid
HIST-004226,CUS-0051,2025-12-06,2026-01-05,14371.83,30,paid
HIST-004227,CUS-0112,2025-04-25,2025-05-25,61315.11,30,paid
HIST-004228,CUS-0009,2026-05-09,2026-06-08,19657.6,30,paid
HIST-004229,CUS-0022,2025-05-16,2025-05-31,55011.28,15,paid
HIST-004230,CUS-0148,2025-11-18,2026-01-17,53730.56,60,paid
HIST-004231,CUS-0041,2025-08-20,2025-09-19,120144.23,30,paid
HIST-004232,CUS-0159,2025-11-28,2025-12-28,9645.99,30,paid
HIST-004233,CUS-0124,2025-10-18,2025-12-02,38054.23,45,paid
HIST-004234,CUS-0061,2025-11-11,2025-12-11,143910.68,30,paid
HIST-004235,CUS-0101,2025-06-01,2025-07-01,25574.25,30,paid
HIST-004236,CUS-0069,2025-11-01,2025-12-01,50053.23,30,paid
HIST-004237,CUS-0027,2026-01-21,2026-02-20,27208.31,30,paid
HIST-004238,CUS-0060,2026-01-04,2026-02-03,135045.6,30,paid
HIST-004239,CUS-0130,2025-12-19,2026-01-18,111114.7,30,paid
HIST-004240,CUS-0088,2025-08-27,2025-09-26,29590.53,30,paid
HIST-004241,CUS-0009,2025-04-17,2025-05-17,256623.19,30,paid
HIST-004242,CUS-0102,2025-10-21,2025-11-20,30453.19,30,paid
HIST-004243,CUS-0009,2025-06-30,2025-08-29,26616.53,60,paid
HIST-004244,CUS-0066,2025-07-30,2025-08-29,68062.05,30,paid
HIST-004245,CUS-0138,2025-05-06,2025-07-05,23254.08,60,paid
HIST-004246,CUS-0008,2025-04-05,2025-05-05,21268.61,30,paid
HIST-004247,CUS-0039,2025-11-15,2025-12-15,55030.19,30,paid
HIST-004248,CUS-0042,2025-06-30,2025-07-30,202098.03,30,paid
HIST-004249,CUS-0118,2025-08-31,2025-09-15,13541.58,15,paid
HIST-004250,CUS-0085,2025-04-26,2025-06-10,40718.75,45,paid
HIST-004251,CUS-0013,2026-05-22,2026-06-21,13121.14,30,paid
HIST-004252,CUS-0122,2025-03-17,2025-05-01,158134.26,45,paid
HIST-004253,CUS-0056,2026-01-28,2026-03-14,58681.93,45,paid
HIST-004254,CUS-0087,2025-07-13,2025-08-27,117291.75,45,paid
HIST-004255,CUS-0039,2026-04-11,2026-06-10,208296.98,60,paid
HIST-004256,CUS-0149,2025-06-24,2025-07-24,59446.41,30,paid
HIST-004257,CUS-0055,2025-10-13,2025-10-28,21471.7,15,paid
HIST-004258,CUS-0006,2025-04-03,2025-05-18,111081.88,45,paid
HIST-004259,CUS-0029,2026-02-01,2026-03-03,36186.21,30,paid
HIST-004260,CUS-0008,2026-01-02,2026-02-01,23420.47,30,paid
HIST-004261,CUS-0028,2025-11-11,2025-12-11,70361.07,30,paid
HIST-004262,CUS-0014,2026-06-03,2026-07-18,115700.63,45,paid
HIST-004263,CUS-0039,2025-03-25,2025-04-24,30321.6,30,paid
HIST-004264,CUS-0084,2025-05-18,2025-06-02,60413.4,15,paid
HIST-004265,CUS-0064,2026-04-18,2026-05-18,24141.78,30,paid
HIST-004266,CUS-0140,2026-01-10,2026-02-24,66111.55,45,paid
HIST-004267,CUS-0029,2025-10-19,2025-11-18,62390.83,30,paid
HIST-004268,CUS-0076,2026-04-09,2026-05-09,111188.01,30,paid
HIST-004269,CUS-0072,2025-10-21,2025-12-05,31781.1,45,paid
HIST-004270,CUS-0058,2025-08-05,2025-09-04,47658.36,30,paid
HIST-004271,CUS-0028,2025-08-23,2025-09-22,54430.75,30,paid
HIST-004272,CUS-0004,2026-01-26,2026-02-25,43881.37,30,paid
HIST-004273,CUS-0067,2026-03-26,2026-04-25,44165.17,30,paid
HIST-004274,CUS-0124,2025-11-02,2025-12-17,51863.5,45,paid
HIST-004275,CUS-0024,2025-04-14,2025-05-29,18661.56,45,paid
HIST-004276,CUS-0061,2025-08-25,2025-10-09,36728.49,45,paid
HIST-004277,CUS-0069,2025-09-06,2025-10-06,59156.0,30,paid
HIST-004278,CUS-0149,2025-05-16,2025-06-15,20245.98,30,paid
HIST-004279,CUS-0066,2025-04-28,2025-06-12,31089.3,45,paid
HIST-004280,CUS-0158,2025-05-15,2025-06-14,29894.7,30,paid
HIST-004281,CUS-0122,2025-09-12,2025-11-11,27426.07,60,paid
HIST-004282,CUS-0046,2025-11-18,2026-01-02,59006.22,45,paid
HIST-004283,CUS-0064,2025-12-04,2026-01-18,17557.35,45,paid
HIST-004284,CUS-0113,2025-04-09,2025-05-24,37394.09,45,paid
HIST-004285,CUS-0044,2025-06-27,2025-07-12,123982.38,15,paid
HIST-004286,CUS-0159,2026-02-08,2026-03-10,20274.1,30,paid
HIST-004287,CUS-0003,2026-01-23,2026-03-24,33689.46,60,paid
HIST-004288,CUS-0128,2026-01-11,2026-02-10,36194.48,30,paid
HIST-004289,CUS-0060,2026-05-17,2026-06-16,17305.8,30,paid
HIST-004290,CUS-0090,2025-07-09,2025-08-08,25807.49,30,paid
HIST-004291,CUS-0115,2025-08-25,2025-10-09,32657.0,45,paid
HIST-004292,CUS-0060,2025-03-27,2025-05-11,38527.44,45,paid
HIST-004293,CUS-0143,2025-08-30,2025-09-29,39539.23,30,paid
HIST-004294,CUS-0047,2025-10-02,2025-12-01,134602.38,60,paid
HIST-004295,CUS-0131,2025-06-30,2025-07-30,42322.85,30,paid
HIST-004296,CUS-0133,2025-07-05,2025-08-19,66275.37,45,paid
HIST-004297,CUS-0019,2025-09-09,2025-10-24,75349.18,45,paid
HIST-004298,CUS-0064,2025-05-26,2025-06-25,55017.36,30,paid
HIST-004299,CUS-0001,2025-04-08,2025-06-07,60114.09,60,paid
HIST-004300,CUS-0071,2026-01-13,2026-02-27,27260.31,45,paid
HIST-004301,CUS-0060,2025-05-23,2025-06-22,64072.2,30,paid
HIST-004302,CUS-0149,2026-02-17,2026-03-19,40143.38,30,paid
HIST-004303,CUS-0020,2026-05-13,2026-06-12,83609.43,30,paid
HIST-004304,CUS-0026,2025-09-01,2025-10-16,72519.45,45,paid
HIST-004305,CUS-0051,2025-04-05,2025-06-04,62017.62,60,paid
HIST-004306,CUS-0126,2026-01-04,2026-01-19,109858.49,15,paid
HIST-004307,CUS-0095,2025-06-08,2025-07-08,43609.3,30,paid
HIST-004308,CUS-0026,2025-05-02,2025-07-01,22794.18,60,paid
HIST-004309,CUS-0038,2025-11-16,2025-12-31,96725.99,45,paid
HIST-004310,CUS-0148,2025-04-26,2025-06-25,46462.29,60,paid
HIST-004311,CUS-0105,2026-04-25,2026-05-25,95954.42,30,paid
HIST-004312,CUS-0100,2026-05-05,2026-06-04,32975.13,30,paid
HIST-004313,CUS-0037,2025-06-15,2025-07-15,33323.83,30,paid
HIST-004314,CUS-0122,2026-05-23,2026-06-22,23866.9,30,paid
HIST-004315,CUS-0120,2026-05-21,2026-06-20,53469.71,30,paid
HIST-004316,CUS-0104,2026-06-01,2026-07-16,25059.09,45,paid
HIST-004317,CUS-0066,2026-05-10,2026-06-09,53706.07,30,paid
HIST-004318,CUS-0065,2025-10-04,2025-11-03,24621.38,30,paid
HIST-004319,CUS-0006,2026-02-02,2026-03-19,122613.55,45,paid
HIST-004320,CUS-0152,2025-05-17,2025-07-16,27804.87,60,paid
HIST-004321,CUS-0147,2026-03-05,2026-04-04,33357.97,30,paid
HIST-004322,CUS-0074,2025-03-31,2025-05-15,75850.57,45,paid
HIST-004323,CUS-0159,2025-11-18,2025-12-18,30589.05,30,paid
HIST-004324,CUS-0078,2025-03-14,2025-04-13,26649.6,30,paid
HIST-004325,CUS-0112,2025-04-10,2025-05-10,17544.07,30,paid
HIST-004326,CUS-0090,2025-08-19,2025-09-18,26602.36,30,paid
HIST-004327,CUS-0033,2025-04-07,2025-05-07,28744.55,30,paid
HIST-004328,CUS-0011,2025-12-13,2026-02-11,346028.52,60,paid
HIST-004329,CUS-0071,2025-05-10,2025-06-09,77642.81,30,paid
HIST-004330,CUS-0006,2025-10-23,2025-11-22,137107.73,30,paid
HIST-004331,CUS-0093,2026-04-03,2026-05-03,37473.76,30,paid
HIST-004332,CUS-0058,2025-07-17,2025-08-16,188501.15,30,paid
HIST-004333,CUS-0005,2026-01-13,2026-02-12,9034.75,30,paid
HIST-004334,CUS-0142,2026-04-24,2026-06-08,19673.98,45,paid
HIST-004335,CUS-0022,2025-12-13,2026-01-12,90162.34,30,paid
HIST-004336,CUS-0055,2025-11-02,2026-01-01,13741.11,60,paid
HIST-004337,CUS-0137,2026-02-28,2026-03-30,22047.95,30,paid
HIST-004338,CUS-0077,2025-11-13,2025-12-28,62718.65,45,paid
HIST-004339,CUS-0006,2025-08-05,2025-09-19,38174.45,45,paid
HIST-004340,CUS-0010,2025-07-14,2025-08-13,35877.36,30,paid
HIST-004341,CUS-0041,2026-02-08,2026-02-23,25265.4,15,paid
HIST-004342,CUS-0082,2025-11-17,2025-12-17,24986.51,30,paid
HIST-004343,CUS-0079,2026-03-08,2026-04-07,30750.93,30,paid
HIST-004344,CUS-0016,2026-04-23,2026-05-23,50920.13,30,paid
HIST-004345,CUS-0115,2025-07-15,2025-08-29,40889.43,45,paid
HIST-004346,CUS-0077,2026-03-04,2026-04-18,145393.4,45,paid
HIST-004347,CUS-0136,2026-01-26,2026-03-12,25782.52,45,paid
HIST-004348,CUS-0104,2026-01-28,2026-03-29,47796.75,60,paid
HIST-004349,CUS-0039,2026-04-02,2026-05-02,85860.91,30,paid
HIST-004350,CUS-0118,2026-03-16,2026-05-15,61998.08,60,paid
HIST-004351,CUS-0074,2025-07-03,2025-08-17,23775.45,45,paid
HIST-004352,CUS-0064,2026-02-02,2026-03-04,57009.99,30,paid
HIST-004353,CUS-0010,2026-05-22,2026-07-06,16500.47,45,paid
HIST-004354,CUS-0060,2025-05-09,2025-06-08,31462.42,30,paid
HIST-004355,CUS-0045,2025-07-15,2025-07-30,40402.78,15,paid
HIST-004356,CUS-0047,2025-07-25,2025-08-24,16272.37,30,paid
HIST-004357,CUS-0109,2025-11-03,2026-01-02,29008.18,60,paid
HIST-004358,CUS-0065,2025-09-25,2025-11-24,140382.58,60,paid
HIST-004359,CUS-0060,2026-04-03,2026-05-18,25884.15,45,paid
HIST-004360,CUS-0076,2026-03-23,2026-04-22,103531.67,30,paid
HIST-004361,CUS-0144,2025-08-05,2025-09-04,23807.93,30,paid
HIST-004362,CUS-0099,2025-11-20,2025-12-20,6956.72,30,paid
HIST-004363,CUS-0142,2026-05-03,2026-06-02,12918.25,30,paid
HIST-004364,CUS-0037,2026-04-01,2026-04-16,53205.01,15,paid
HIST-004365,CUS-0071,2026-05-10,2026-06-09,27140.78,30,paid
HIST-004366,CUS-0095,2026-01-17,2026-02-16,75836.33,30,paid
HIST-004367,CUS-0038,2025-06-24,2025-07-24,50018.44,30,paid
HIST-004368,CUS-0044,2026-04-26,2026-05-26,25439.01,30,paid
HIST-004369,CUS-0038,2026-05-28,2026-07-12,45824.73,45,paid
HIST-004370,CUS-0045,2025-09-08,2025-10-08,69705.19,30,paid
HIST-004371,CUS-0154,2025-08-23,2025-10-07,22643.29,45,paid
HIST-004372,CUS-0098,2026-04-01,2026-05-01,11844.24,30,paid
HIST-004373,CUS-0158,2026-02-20,2026-04-21,120051.22,60,paid
HIST-004374,CUS-0092,2025-04-12,2025-06-11,152921.82,60,paid
HIST-004375,CUS-0005,2025-07-10,2025-07-25,101459.84,15,paid
HIST-004376,CUS-0016,2025-12-16,2026-01-15,57266.73,30,paid
HIST-004377,CUS-0039,2026-03-08,2026-04-07,48776.88,30,paid
HIST-004378,CUS-0140,2025-09-19,2025-10-19,396945.25,30,paid
HIST-004379,CUS-0071,2025-07-30,2025-08-29,4545.86,30,paid
HIST-004380,CUS-0030,2025-04-08,2025-06-07,13793.75,60,paid
HIST-004381,CUS-0008,2026-01-31,2026-03-17,45613.81,45,paid
HIST-004382,CUS-0039,2026-03-01,2026-03-31,30901.82,30,paid
HIST-004383,CUS-0127,2025-12-14,2026-02-12,30524.46,60,paid
HIST-004384,CUS-0071,2025-06-30,2025-08-29,51400.07,60,paid
HIST-004385,CUS-0117,2025-11-21,2026-01-05,43022.82,45,paid
HIST-004386,CUS-0024,2025-05-14,2025-06-13,52866.22,30,paid
HIST-004387,CUS-0061,2026-05-03,2026-06-02,11456.47,30,paid
HIST-004388,CUS-0131,2026-01-22,2026-02-21,14449.84,30,paid
HIST-004389,CUS-0078,2026-02-19,2026-04-05,14525.01,45,paid
HIST-004390,CUS-0152,2025-08-18,2025-09-17,29019.54,30,paid
HIST-004391,CUS-0121,2025-08-25,2025-10-09,79598.74,45,paid
HIST-004392,CUS-0103,2025-04-23,2025-05-23,19315.36,30,paid
HIST-004393,CUS-0021,2025-04-27,2025-06-11,36411.68,45,paid
HIST-004394,CUS-0071,2025-08-29,2025-09-28,78422.89,30,paid
HIST-004395,CUS-0010,2025-11-10,2026-01-09,68727.48,60,paid
HIST-004396,CUS-0013,2025-09-29,2025-10-14,51094.62,15,paid
HIST-004397,CUS-0115,2025-09-01,2025-10-16,33110.27,45,paid
HIST-004398,CUS-0071,2025-03-29,2025-04-28,25064.81,30,paid
HIST-004399,CUS-0008,2026-03-07,2026-04-06,41158.5,30,paid
HIST-004400,CUS-0012,2026-05-26,2026-06-25,105317.1,30,paid
HIST-004401,CUS-0097,2026-04-09,2026-05-09,17898.88,30,paid
HIST-004402,CUS-0041,2025-10-01,2025-10-31,93447.88,30,paid
HIST-004403,CUS-0146,2025-12-10,2026-01-09,22166.67,30,paid
HIST-004404,CUS-0010,2026-04-24,2026-05-24,38679.27,30,paid
HIST-004405,CUS-0035,2025-08-01,2025-09-30,57655.87,60,paid
HIST-004406,CUS-0006,2025-12-29,2026-01-28,31056.46,30,paid
HIST-004407,CUS-0072,2025-10-23,2025-11-22,17338.07,30,paid
HIST-004408,CUS-0037,2025-10-04,2025-11-03,15603.23,30,paid
HIST-004409,CUS-0079,2025-11-09,2025-12-09,15956.64,30,paid
HIST-004410,CUS-0046,2025-10-19,2025-11-18,77335.86,30,paid
HIST-004411,CUS-0110,2025-07-01,2025-08-15,11288.47,45,paid
HIST-004412,CUS-0043,2025-06-13,2025-07-13,20683.02,30,paid
HIST-004413,CUS-0061,2026-02-04,2026-03-06,76664.32,30,paid
HIST-004414,CUS-0103,2025-08-25,2025-09-24,54294.25,30,paid
HIST-004415,CUS-0144,2025-04-05,2025-05-05,25841.26,30,paid
HIST-004416,CUS-0021,2026-01-16,2026-01-31,23278.85,15,paid
HIST-004417,CUS-0035,2025-09-05,2025-10-05,26676.56,30,paid
HIST-004418,CUS-0025,2025-07-04,2025-07-19,20904.29,15,paid
HIST-004419,CUS-0086,2025-03-30,2025-05-14,39925.71,45,paid
HIST-004420,CUS-0006,2025-09-13,2025-10-28,23838.91,45,paid
HIST-004421,CUS-0104,2025-10-23,2025-12-22,22454.77,60,paid
HIST-004422,CUS-0078,2025-12-07,2026-01-21,22178.7,45,paid
HIST-004423,CUS-0058,2025-07-11,2025-08-10,26870.12,30,paid
HIST-004424,CUS-0116,2026-02-07,2026-03-09,39722.97,30,paid
HIST-004425,CUS-0085,2025-06-24,2025-07-24,42286.63,30,paid
HIST-004426,CUS-0140,2025-06-14,2025-07-14,17018.32,30,paid
HIST-004427,CUS-0064,2025-09-27,2025-10-12,32313.18,15,paid
HIST-004428,CUS-0005,2026-01-29,2026-02-28,44268.58,30,paid
HIST-004429,CUS-0091,2025-04-26,2025-06-25,150725.74,60,paid
HIST-004430,CUS-0075,2025-10-14,2025-11-28,21548.13,45,paid
HIST-004431,CUS-0023,2025-05-04,2025-06-03,52974.46,30,paid
HIST-004432,CUS-0159,2026-02-23,2026-03-25,31834.13,30,paid
HIST-004433,CUS-0090,2026-03-22,2026-04-21,188184.64,30,paid
HIST-004434,CUS-0107,2025-05-06,2025-05-21,43528.45,15,paid
HIST-004435,CUS-0003,2025-08-25,2025-09-24,40868.03,30,paid
HIST-004436,CUS-0152,2025-12-17,2026-01-16,66296.15,30,paid
HIST-004437,CUS-0059,2025-06-06,2025-07-06,35562.45,30,paid
HIST-004438,CUS-0115,2026-05-10,2026-07-09,19419.05,60,paid
HIST-004439,CUS-0004,2025-11-30,2026-01-14,13149.09,45,paid
HIST-004440,CUS-0043,2025-08-13,2025-09-12,52833.6,30,paid
HIST-004441,CUS-0051,2025-08-30,2025-09-29,29842.27,30,paid
HIST-004442,CUS-0070,2025-03-25,2025-04-24,69638.79,30,paid
HIST-004443,CUS-0002,2026-01-13,2026-01-28,73774.11,15,paid
HIST-004444,CUS-0056,2025-04-06,2025-05-06,116512.07,30,paid
HIST-004445,CUS-0090,2025-08-16,2025-09-15,39804.55,30,paid
HIST-004446,CUS-0068,2025-06-04,2025-07-04,57803.26,30,paid
HIST-004447,CUS-0134,2026-02-24,2026-03-26,49034.55,30,paid
HIST-004448,CUS-0120,2025-12-31,2026-01-30,25971.93,30,paid
HIST-004449,CUS-0057,2025-06-25,2025-07-25,12591.53,30,paid
HIST-004450,CUS-0081,2025-05-23,2025-06-22,43118.47,30,paid
HIST-004451,CUS-0056,2025-10-08,2025-11-07,76540.91,30,paid
HIST-004452,CUS-0012,2026-05-01,2026-06-30,24752.8,60,paid
HIST-004453,CUS-0122,2025-06-10,2025-07-10,31780.62,30,paid
HIST-004454,CUS-0107,2026-04-17,2026-05-17,25821.04,30,paid
HIST-004455,CUS-0032,2025-03-21,2025-05-20,32625.69,60,paid
HIST-004456,CUS-0094,2025-07-13,2025-08-12,44286.49,30,paid
HIST-004457,CUS-0006,2025-08-06,2025-09-20,33694.78,45,paid
HIST-004458,CUS-0038,2025-05-21,2025-06-20,50612.21,30,paid
HIST-004459,CUS-0060,2025-10-17,2025-12-01,51543.91,45,paid
HIST-004460,CUS-0105,2025-10-18,2025-11-17,342244.98,30,paid
HIST-004461,CUS-0024,2025-04-07,2025-05-22,15002.17,45,paid
HIST-004462,CUS-0142,2025-06-25,2025-07-25,12183.14,30,paid
HIST-004463,CUS-0084,2025-05-09,2025-06-08,58575.36,30,paid
HIST-004464,CUS-0027,2025-07-10,2025-09-08,68079.1,60,paid
HIST-004465,CUS-0061,2025-11-17,2025-12-17,10538.41,30,paid
HIST-004466,CUS-0095,2025-04-28,2025-05-28,38620.98,30,paid
HIST-004467,CUS-0002,2025-09-13,2025-10-13,53333.01,30,paid
HIST-004468,CUS-0104,2026-02-12,2026-03-14,32515.41,30,paid
HIST-004469,CUS-0152,2026-04-10,2026-05-10,145761.97,30,paid
HIST-004470,CUS-0007,2025-09-23,2025-10-23,48798.97,30,paid
HIST-004471,CUS-0144,2025-12-03,2026-01-02,50039.28,30,paid
HIST-004472,CUS-0152,2025-08-03,2025-09-02,24532.78,30,paid
HIST-004473,CUS-0118,2025-11-17,2026-01-16,229622.72,60,paid
HIST-004474,CUS-0009,2025-12-07,2026-01-21,11869.55,45,paid
HIST-004475,CUS-0136,2026-03-15,2026-04-29,102556.81,45,paid
HIST-004476,CUS-0006,2026-01-07,2026-02-21,11908.8,45,paid
HIST-004477,CUS-0033,2025-06-12,2025-07-12,83023.53,30,paid
HIST-004478,CUS-0012,2025-07-02,2025-08-01,88026.5,30,paid
HIST-004479,CUS-0036,2025-12-15,2026-02-13,54601.45,60,paid
HIST-004480,CUS-0019,2025-06-25,2025-07-25,25097.03,30,paid
HIST-004481,CUS-0110,2025-08-26,2025-10-10,83717.61,45,paid
HIST-004482,CUS-0126,2025-10-02,2025-11-01,27534.16,30,paid
